,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Observation Status,Reporting Type,Units
18722,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),548,Vanuatu,2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18723,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),554,New Zealand,2018,3,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18724,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),554,New Zealand,2020,3,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18725,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),558,Nicaragua,2018,5,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18726,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),558,Nicaragua,2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,The figure has not been validated by the national statistical system for global reporting.,,V,G,NUMBER
18727,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),562,Niger,2018,5,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18728,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),562,Niger,2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18729,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),566,Nigeria,2018,,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18730,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),566,Nigeria,2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18731,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),570,Niue,2018,,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18732,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),570,Niue,2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18733,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),574,Norfolk Island,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18734,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),574,Norfolk Island,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18735,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),578,Norway,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18736,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),578,Norway,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18737,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),580,Northern Mariana Islands,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18738,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),580,Northern Mariana Islands,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18739,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),581,United States Minor Outlying Islands,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18740,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),581,United States Minor Outlying Islands,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18741,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),583,Micronesia (Federated States of),2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18742,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),583,Micronesia (Federated States of),2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
