,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Sex,Units
205606,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,FEMALE,PERCENT
205607,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,MALE,PERCENT
205608,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,MALE,PERCENT
205609,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,MALE,PERCENT
205610,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,BOTHSEX,PERCENT
205611,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,PERCENT
205612,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,PERCENT
205613,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,PERCENT
205614,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,BOTHSEX,PERCENT
205615,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,MALE,PERCENT
205616,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,MALE,PERCENT
205617,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,MALE,PERCENT
205618,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,FEMALE,PERCENT
205619,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,FEMALE,PERCENT
205620,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,BOTHSEX,PERCENT
205621,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,PERCENT
205622,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,BOTHSEX,PERCENT
205623,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,FEMALE,PERCENT
205624,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,PERCENT
205625,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,PERCENT
205626,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,PERCENT
205627,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",428,Latvia,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,PERCENT
205628,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2006,53.69128,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,PERCENT
205629,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2006,55.18333,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,PERCENT
205630,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2006,32.47041,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,FEMALE,PERCENT
205631,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2006,55.11273,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,PERCENT
205632,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2006,26.36434,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,MALE,PERCENT
205633,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2006,39.57617,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,PERCENT
205634,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2006,29.03888,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,BOTHSEX,PERCENT
205635,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2006,38.80999,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,PERCENT
205636,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2006,44.75556,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,PERCENT
205637,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2008,57.79047,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,PERCENT
205638,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2008,57.82841,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,PERCENT
205639,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2008,56.98925,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,PERCENT
205640,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2008,47.06105,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,PERCENT
205641,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2008,39.17857,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,PERCENT
205642,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2008,40.11332,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,PERCENT
205643,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2009,63.41224,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,PERCENT
205644,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2009,63.38932,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,PERCENT
205645,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2009,47.76673,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,PERCENT
205646,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2009,46.54378,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,PERCENT
205647,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2009,56.18098,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,PERCENT
205648,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2009,62.94537,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,PERCENT
205649,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2011,60.38915,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,PERCENT
205650,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2011,60.32637,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,PERCENT
205651,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2011,61.61826,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,PERCENT
205652,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2011,62.82528,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,PERCENT
205653,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2011,55.32348,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,PERCENT
205654,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2011,56.36711,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,PERCENT
205655,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2014,60.34322,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,PERCENT
205656,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2014,60.43491,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,PERCENT
205657,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2014,57.43146,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,FEMALE,PERCENT
205658,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2014,56.3885,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,PERCENT
205659,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2014,54.49898,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,MALE,PERCENT
205660,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2014,54.6347,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,BOTHSEX,PERCENT
205661,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2014,55.33189,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,PERCENT
205662,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2014,62.89517,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,PERCENT
205663,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2014,62.2449,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,PERCENT
205664,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2015,60.70288,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,FEMALE,PERCENT
205665,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2015,62.49139,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,PERCENT
205666,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2015,62.53937,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,PERCENT
205667,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2015,61.62281,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,PERCENT
205668,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2015,61.72369,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,BOTHSEX,PERCENT
205669,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2015,59.95947,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,MALE,PERCENT
205670,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2015,58.23529,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,FEMALE,PERCENT
205671,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2015,61.77827,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,MALE,PERCENT
205672,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2015,59.87859,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,BOTHSEX,PERCENT
205673,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2016,51.07428,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,FEMALE,PERCENT
205674,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2016,50.03144,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,BOTHSEX,PERCENT
205675,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2016,48.65391,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,MALE,PERCENT
205676,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",430,Liberia,2017,56.68474,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,FEMALE,PERCENT
